5653|1|01060||2017-11-03 09:54:00|N
5653|1|01059||2017-11-03 09:54:00|N
6038|2|01097||2022-05-18 05:50:00|N
6038|2|01100||2022-05-18 05:50:00|N
6038|2|01010||2022-05-18 05:50:00|N
6038|2|01105||2022-05-18 05:50:00|N
5583|1|01066||2023-02-24 02:51:00|N
5583|1|01065||2023-02-24 02:51:00|N
2250|1|01006||2013-06-18 14:32:00|N
2250|1|TRDSH||2013-06-18 14:32:00|N
5583|1|AIRFR||2023-02-24 02:51:00|N
5887|3|01062||2020-10-26 02:38:00|N
5887|3|LODTX||2020-10-26 02:38:00|N
5887|3|01064||2020-10-26 02:38:00|N
5551|2|01062||2017-08-17 10:04:00|N
5551|2|01064||2017-08-17 10:04:00|N
5551|2|01066||2017-08-17 10:04:00|N
5551|2|01070||2017-08-17 10:04:00|N
5551|2|01071||2017-08-17 10:04:00|N
5551|2|01065||2017-08-17 10:04:00|N
5551|2|01008||2017-08-17 10:04:00|N
5948|1|01059||2022-03-03 08:33:00|N
5716|1|01010||2022-02-21 01:50:00|N
5716|1|01100||2022-02-21 01:50:00|N
5716|1|01058||2022-02-21 01:50:00|N
5716|1|01060||2022-02-21 01:50:00|N
5716|1|01057||2022-02-21 01:50:00|N
5716|1|01059||2022-02-21 01:50:00|N
5716|1|01105||2022-02-21 01:50:00|N
5718|1|01010||2022-02-21 01:50:00|N
5718|1|01100||2022-02-21 01:50:00|N
5718|1|01105||2022-02-21 01:50:00|N
5730|1|01100||2022-02-21 01:50:00|N
5730|1|01010||2022-02-21 01:50:00|N
5728|1|01100||2022-02-21 01:50:00|N
5728|1|01010||2022-02-21 01:50:00|N
5601|2|01071||2018-11-29 07:01:00|N
5602|2|01071||2018-11-29 07:14:00|N
5602|2|01070||2018-11-29 07:14:00|N
5602|2|01028||2018-11-29 07:14:00|N
5847|1|01058||2019-03-22 06:36:00|N
5847|1|01010||2019-03-22 06:36:00|N
5847|1|01059||2019-03-22 06:36:00|N
5847|1|01060||2019-03-22 06:36:00|N
5847|1|01057||2019-03-22 06:36:00|N
5886|3|01062||2020-10-26 02:38:00|N
5886|3|LODTX||2020-10-26 02:38:00|N
5886|3|01064||2020-10-26 02:38:00|N
5652|2|01010||2023-03-28 06:53:00|N
5973|1|01010||2022-04-02 01:20:00|N
5973|1|01100||2022-04-02 01:20:00|N
5973|1|01105||2022-04-02 01:20:00|N
5973|1|01097||2022-04-02 01:20:00|N
3887|1|AIRFR||2013-05-09 19:40:00|N
3887|1|CARRT||2013-05-09 19:40:00|N
3887|1|LODNG||2013-05-09 19:40:00|N
2171|3|MILEG||2013-06-18 14:30:00|N
2171|3|FXMLS||2013-06-18 14:30:00|N
2171|3|FXMLG||2013-06-18 14:30:00|N
2171|3|PVMLS||2013-06-18 14:30:00|N
2171|3|TXMLS||2013-06-18 14:30:00|N
2171|3|FXLDG||2013-06-18 14:30:00|N
3865|1|CSHRN||2015-11-02 16:54:00|N
3865|1|CURGL||2015-11-02 16:54:00|N
3865|1|MILEG||2015-11-02 16:54:00|N
3865|1|CARMI||2015-11-02 16:54:00|N
2013|1|MILEG||2015-11-02 17:55:00|N
2013|1|CARMI||2015-11-02 17:55:00|N
2013|1|01023||2015-11-02 17:55:00|N
2013|1|INCTS||2015-11-02 17:55:00|N
2013|1|01001||2015-11-02 17:55:00|N
2013|1|LODTX||2015-11-02 17:55:00|N
2013|1|CSHRN||2015-11-02 17:55:00|N
2013|1|CURGL||2015-11-02 17:55:00|N
2013|1|01000||2015-11-02 17:55:00|N
5596|2|01064||2017-10-13 11:37:00|N
5596|2|01062||2017-10-13 11:37:00|N
5596|2|LODTX||2017-10-13 11:37:00|N
5597|2|01064||2017-10-13 11:37:00|N
5597|2|01062||2017-10-13 11:37:00|N
5597|2|LODTX||2017-10-13 11:37:00|N
